Cluster_sseqid,Cluster_taxon,Human,Vertebrates,Plant,Realm,Kingdom,Phylum,Subphylum,Class,Order,Suborder,Family,Subfamily,Genus,Species,,SuperGroup,Taxon_set
tombus_NC_003633_Oat_chlorotic_stunt_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Avenavirus,Avenavirus avenae,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Avenavirus|Avenavirus avenae
tombus_NC_003821_Turnip_crinkle_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Betacarmovirus,Betacarmovirus brassicae,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Betacarmovirus|Betacarmovirus brassicae
tombus_NC_004452_Beet_black_scorch_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Betanecrovirus,Betanecrovirus betae,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Betanecrovirus|Betanecrovirus betae
tombus_NC_004725_Cucumber_Bulgarian_latent_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Tombusvirus,Tombusvirus bulgariaense,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Tombusvirus|Tombusvirus bulgariaense
tombus_NC_004995_Pea_stem_necrosis_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Gammacarmovirus,Gammacarmovirus pisi,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Gammacarmovirus|Gammacarmovirus pisi
tombus_NC_005985_Pelargonium_chlorotic_ring_pattern_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Pelarspovirus,Pelarspovirus chloropelargonii,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Pelarspovirus|Pelarspovirus chloropelargonii
tombus_NC_006939_Olive_mild_mosaic_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Alphanecrovirus,Alphanecrovirus tessellati,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Alphanecrovirus|Alphanecrovirus tessellati
tombus_NC_007017_Pelargonium_line_pattern_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Pelarspovirus,Pelarspovirus lineapelargonii,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Pelarspovirus|Pelarspovirus lineapelargonii
tombus_NC_007729_Maize_necrotic_streak_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Zeavirus,Zeavirus zeae,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Zeavirus|Zeavirus zeae
tombus_NC_007733_Angelonia_flower_break_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Alphacarmovirus,Alphacarmovirus angeloniae,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Alphacarmovirus|Alphacarmovirus angeloniae
tombus_NC_007816_Cucumber_leaf_spot_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Aureusvirus,Aureusvirus cucumis,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Aureusvirus|Aureusvirus cucumis
tombus_NC_009017_Nootka_lupine_vein-clearing_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Alphacarmovirus,Alphacarmovirus lupini,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Alphacarmovirus|Alphacarmovirus lupini
tombus_NC_009533_Maize_white_line_mosaic_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Aureusvirus,Aureusvirus zeae,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Aureusvirus|Aureusvirus zeae
tombus_NC_011108_Cocksfoot_mild_mosaic_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Panicovirus,Panicovirus dactylis,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Panicovirus|Panicovirus dactylis
tombus_NC_011643_Soybean_yellow_mottle_mosaic_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Gammacarmovirus,Gammacarmovirus glycinis,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Gammacarmovirus|Gammacarmovirus glycinis
tombus_NC_014967_Honeysuckle_ringspot_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Alphacarmovirus,Alphacarmovirus lonicerae,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Alphacarmovirus|Alphacarmovirus lonicerae
tombus_NC_015227_TGP_Carmovirus_1,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Tralespevirus,Tralespevirus lespedezae,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Tralespevirus|Tralespevirus lespedezae
tombus_NC_020073_Moroccan_pepper_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Tombusvirus,Tombusvirus moroccoense,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Tombusvirus|Tombusvirus moroccoense
tombus_NC_020415_Rosa_rugosa_leaf_distortion_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Pelarspovirus,Pelarspovirus rosae,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Pelarspovirus|Pelarspovirus rosae
tombus_NC_022895_Yam_spherical_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Aureusvirus,Aureusvirus dioscoreae,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Aureusvirus|Aureusvirus dioscoreae
tombus_NC_026239_Elderberry_latent_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Pelarspovirus,Pelarspovirus sambuci,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Pelarspovirus|Pelarspovirus sambuci
tombus_NC_026240_Pelargonium_ringspot_virus,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,Pelarspovirus,Pelarspovirus anulopelargonii,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae|Pelarspovirus|Pelarspovirus anulopelargonii
UTQ50889.1_Plant_tombusvirus-like_associated_RNA_2_528,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
UYS89841.1_Stellaria_aquatica_mottle_virus_Myosoton_aquaticum_764,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WCC58825.1_Hibiscus_betacarmovirus_Hibiscus_rosa-sinensis_746,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WHCCII13322_Wuhan_insect_virus_20,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WZFSL85189_Wenzhou_tombus-like_virus_6,Tombusviridae_Procedovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
CJLX21891_Changjiang_tombus-like_virus_10,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
CJLX26263_Changjiang_tombus-like_virus_1,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
CJLX29920_Changjiang_tombus-like_virus_8,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
CJLX30236_Changjiang_tombus-like_virus_4,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
CJLX30692_Changjiang_tombus-like_virus_2,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
CJLX30707_Changjiang_tombus-like_virus_6,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
CJLX30737_Changjiang_tombus-like_virus_9,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
CJLX42586_Changjiang_tombus-like_virus_5,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
CJLX49320_Changjiang_tombus-like_virus_7,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
shrimp14425_Wenzhou_tombus-like_virus_4,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
SHWC01c3797_Shahe_tombus-like_virus_2,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
SHWC0209c12685_Shahe_tombus-like_virus_1,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
SXXX29202_Sanxia_tombus-like_virus_2_Ciliate_coding,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
SXXX36383_Sanxia_tombus-like_virus_1_Ciliate_coding,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
SXXX37381_Sanxia_tombus-like_virus_3,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WGML12775_Hubei_tombus-like_virus_6,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WGML136364_Hubei_tombus-like_virus_5,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WGML143241_Hubei_tombus-like_virus_3,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WGML147612_Hubei_tombus-like_virus_4,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WHBL69243_Hubei_tombus-like_virus_7,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WHCC116238_Hubei_tombus-like_virus_8,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WHSFII19265_Hubei_tombus-like_virus_2,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WHWN54407_Hubei_tombus-like_virus_1,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WZFSL67420_Wenzhou_tombus-like_virus_5,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WZFSL78713_Wenzhou_tombus-like_virus_1,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WZFSL80503_Wenzhou_tombus-like_virus_3,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
WZFSL84050_Wenzhou_tombus-like_virus_2,Tombusviridae_Procedovirinae,0,0,0,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Procedovirinae,,,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Procedovirinae||
tombus_NC_003530_Carnation_ringspot_virus_RNA_1,Tombusviridae_Regressovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Regressovirinae,Dianthovirus,Dianthovirus dianthi,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Regressovirinae|Dianthovirus|Dianthovirus dianthi
tombus_NC_003756_Red_clover_necrotic_mosaic_virus_RNA_1,Tombusviridae_Regressovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Regressovirinae,Dianthovirus,Dianthovirus trifolii,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Regressovirinae|Dianthovirus|Dianthovirus trifolii
tombus_NC_003806_Sweet_clover_necrotic_mosaic_virus_RNA_1,Tombusviridae_Regressovirinae,0,0,1,Riboviria,Orthornavirae,Kitrinoviricota,,Tolucaviricetes,Tolivirales,,Tombusviridae,Regressovirinae,Dianthovirus,Dianthovirus meliloti,,Tombus-Noda,Riboviria|Orthornavirae|Kitrinoviricota||Tolucaviricetes|Tolivirales||Tombusviridae|Regressovirinae|Dianthovirus|Dianthovirus meliloti
