Cluster_sseqid,Cluster_taxon,Human,Vertebrates,Plant,Realm,Kingdom,Phylum,Subphylum,Class,Order,Suborder,Family,Subfamily,Genus,Species,,SuperGroup,Taxon_set
WHYY32989_Wuhan_house_centipede_virus_2,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHZHC35617_Hubei_picorna-like_virus_12,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHZHC53090_Hubei_picorna-like_virus_11,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WHZM10126_Wuhan_insect_virus_12,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WLJQ101491_Wenling_crustacean_virus_6,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WLJQ101512_Wenling_picorna-like_virus_6,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WLJQ102051_Wenling_picorna-like_virus_7,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WLJQ103138_Wenling_crustacean_virus_5,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WLJQ103995_Wenling_picorna-like_virus_8,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WLJQ104209_Wenling_picorna-like_virus_9,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WLJQ79834_Wenling_crustacean_virus_4,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZFSL74289_Wenzhou_picorna-like_virus_42,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZFSL75477_Wenzhou_picorna-like_virus_25,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZFSL80064_Wenzhou_picorna-like_virus_41,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZFSL80163_Wenzhou_picorna-like_virus_34,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZFSL80701_Wenzhou_picorna-like_virus_47,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZFSL83107_Wenzhou_picorna-like_virus_40,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZFSL83776_Wenzhou_picorna-like_virus_39,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZFSL84024_Wenzhou_picorna-like_virus_49,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZFSL85549_Wenzhou_channeled_applesnail_virus_3,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZFSL85813_Wenzhou_picorna-like_virus_46,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZRBX14225_Wenzhou_picorna-like_virus_36,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZSBei63630_Wenzhou_picorna-like_virus_30,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZSBei68749_Wenzhou_picorna-like_virus_54,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZSBei69068_Wenzhou_picorna-like_virus_45,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZSBei69571_Wenzhou_picorna-like_virus_51,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZSBei69579_Wenzhou_picorna-like_virus_37,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZSLuoI83635_Wenzhou_picorna-like_virus_38,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZSLuoI86086_Wenzhou_gastropodes_virus_2,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
WZSLuoII91200_Wenzhou_picorna-like_virus_44,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
XZSJSC33555_Xinzhou_nematode_virus_2,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
YP_002790879_Solenopsis_invicta_virus_3,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
YP_004849308_Nora_virus,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Noraviridae,,Orthonoravirus,Orthonoravirus melanogastri,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Noraviridae||Orthonoravirus|Orthonoravirus melanogastri
YP_009047186_Drosophila_subobscura_Nora_virus,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
YP_009047190_Drosophila_immigrans_Nora_virus,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
YP_009111312_Fisavirus_1,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
YP_009140560_Kilifi_Virus,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
YP_009140561_Thika_virus,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
YP_415507_Kelp_fly_virus,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
YYSZX13554_Beihai_blue_swimmer_crab_virus_1,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
YYSZX16386_Beihai_picorna-like_virus_116,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
YYSZX3390_Beihai_picorna-like_virus_109,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
ZCM18544_Hubei_orthoptera_virus_3,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
ZCM19837_Hubei_picorna-like_virus_54,Picorna-Calici,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales|||||
NP_040958_Enterovirus_B,Picornaviridae,1,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Ensavirinae,Enterovirus,Enterovirus B,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Ensavirinae|Enterovirus|Enterovirus B
NP_041008_Hepatitis_A_virus,Picornaviridae,1,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Heptrevirinae,Hepatovirus,Hepatovirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Heptrevirinae|Hepatovirus|Hepatovirus A
NP_042288_Rhinovirus_A,Picornaviridae,1,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Ensavirinae,Enterovirus,Rhinovirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Ensavirinae|Enterovirus|Rhinovirus A
NP_046804_Human_parechovirus,Picornaviridae,1,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Paavivirinae,Parechovirus,Parechovirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Paavivirinae|Parechovirus|Parechovirus A
NP_653143_Porcine_teschovirus,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Caphthovirinae,Teschovirus,Teschovirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Caphthovirinae|Teschovirus|Teschovirus A
NP_653151_Avian_encephalomyelitis_virus,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Heptrevirinae,Tremovirus,Tremovirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Heptrevirinae|Tremovirus|Tremovirus A
NP_658990_Foot-and-mouth_disease_virus_type_O,Picornaviridae,1,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Caphthovirinae,Aphthovirus,Foot-and-mouth disease virus,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Caphthovirinae|Aphthovirus|Foot-and-mouth disease virus
NP_740257_Bovine_kobuvirus,Picornaviridae,1,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Kodimesavirinae,Kobuvirus,Aichivirus B,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Kodimesavirinae|Kobuvirus|Aichivirus B
NP_758809_Simian_sapelovirus_1,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Ensavirinae,Sapelovirus,Sapelovirus B,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Ensavirinae|Sapelovirus|Sapelovirus B
WZSBei69573_Wenzhou_picorna-like_virus_43,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|||
YP_001210296_Saffold_virus,Picornaviridae,1,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Caphthovirinae,Cardiovirus,Cardiovirus D,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Caphthovirinae|Cardiovirus|Cardiovirus D
YP_001497152_Seal_picornavirus_type_1,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Paavivirinae,Aquamavirus,Aquamavirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Paavivirinae|Aquamavirus|Aquamavirus A
YP_002956074_Cosavirus_A,Picornaviridae,1,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Caphthovirinae,Cosavirus,Cosavirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Caphthovirinae|Cosavirus|Cosavirus A
YP_003065643_Salivirus_A,Picornaviridae,1,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Kodimesavirinae,Salivirus,Salivirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Kodimesavirinae|Salivirus|Salivirus A
YP_003853286_Turdivirus_2,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Kodimesavirinae,Oscivirus,Oscivirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Kodimesavirinae|Oscivirus|Oscivirus A
YP_004564600_Pigeon_picornavirus_B,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|||
YP_004782528_Bat_picornavirus_1,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,,,,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|||
YP_006543639_Swine_pasivirus_1,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Paavivirinae,Pasivirus,Pasivirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Paavivirinae|Pasivirus|Pasivirus A
YP_006576515_Turkey_gallivirus,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Kodimesavirinae,Gallivirus,Gallivirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Kodimesavirinae|Gallivirus|Gallivirus A
YP_006607894_Bluegill_picornavirus,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Paavivirinae,Limnipivirus,Limnipivirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Paavivirinae|Limnipivirus|Limnipivirus A
YP_007947990_Duck_hepatitis_A_virus_1,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Paavivirinae,Avihepatovirus,Avihepatovirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Paavivirinae|Avihepatovirus|Avihepatovirus A
YP_007974220_Turkey_hepatitis_virus_2993D,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Kodimesavirinae,Megrivirus,Megrivirus C,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Kodimesavirinae|Megrivirus|Megrivirus C
YP_008083730_Sebokele_virus_1,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Paavivirinae,Parechovirus,Parechovirus C,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Paavivirinae|Parechovirus|Parechovirus C
YP_008531322_eel_picornavirus_1,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Paavivirinae,Potamipivirus,Potamipivirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Paavivirinae|Potamipivirus|Potamipivirus A
YP_008992026_Carp_picornavirus_1,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Paavivirinae,Limnipivirus,Limnipivirus B,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Paavivirinae|Limnipivirus|Limnipivirus B
YP_009026377_Duck_picornavirus_GL12,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Ensavirinae,Anativirus,Anativirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Ensavirinae|Anativirus|Anativirus A
YP_009026385_Tortoise_Rafivirus_A,Picornaviridae,0,1,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Picornaviridae,Kodimesavirinae,Rafivirus,Rafivirus A,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Picornaviridae|Kodimesavirinae|Rafivirus|Rafivirus A
insectZJ96360_Shuangao_insect_virus_8,Polycipiviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Polycipiviridae,,Sopolycivirus,Shuangao insect virus 8,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Polycipiviridae||Sopolycivirus|Shuangao insect virus 8
QTM27117_Hubei_picorna-like_virus_81,Polycipiviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Polycipiviridae,,Hupolycivirus,Hubei hupolycivirus,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Polycipiviridae||Hupolycivirus|Hubei hupolycivirus
spider133992_Hubei_picorna-like_virus_82,Polycipiviridae,0,0,0,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Polycipiviridae,,Chipolycivirus,Hubei chipolycivirus,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Polycipiviridae||Chipolycivirus|Hubei chipolycivirus
NP_042507_Rice_tungro_spherical_virus,Secoviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Secoviridae,,Waikavirus,Waikavirus oryzae,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Secoviridae||Waikavirus|Waikavirus oryzae
NP_612604_Blackcurrant_reversion_virus,Secoviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Secoviridae,Comovirinae,Nepovirus,Nepovirus ribis,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Secoviridae|Comovirinae|Nepovirus|Nepovirus ribis
NP_619518_Cowpea_severe_mosaic_virus,Secoviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Secoviridae,Comovirinae,Comovirus,Comovirus severum,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Secoviridae|Comovirinae|Comovirus|Comovirus severum
NP_619734_Parsnip_yellow_fleck_virus,Secoviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Secoviridae,,Sequivirus,Sequivirus pastinacae,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Secoviridae||Sequivirus|Sequivirus pastinacae
NP_620468_Red_clover_mottle_virus,Secoviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Secoviridae,Comovirinae,Comovirus,Comovirus trifolii,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Secoviridae|Comovirinae|Comovirus|Comovirus trifolii
NP_620566_Satsuma_dwarf_virus,Secoviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Secoviridae,,Sadwavirus,Sadwavirus citri,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Secoviridae||Sadwavirus|Sadwavirus citri
NP_620619_Cycas_necrotic_stunt_virus,Secoviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Secoviridae,Comovirinae,Nepovirus,Nepovirus cycas,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Secoviridae|Comovirinae|Nepovirus|Nepovirus cycas
NP_620765_Tomato_ringspot_virus,Secoviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Secoviridae,Comovirinae,Nepovirus,Nepovirus lycopersici,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Secoviridae|Comovirinae|Nepovirus|Nepovirus lycopersici
NP_919040_Tobacco_ringspot_virus,Secoviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Secoviridae,Comovirinae,Nepovirus,Nepovirus nicotianae,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Secoviridae|Comovirinae|Nepovirus|Nepovirus nicotianae
NP_944487_Raspberry_ringspot_virus,Secoviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Secoviridae,Comovirinae,Nepovirus,Nepovirus rubi,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Secoviridae|Comovirinae|Nepovirus|Nepovirus rubi
NP_945134_Broad_bean_wilt_virus_1,Secoviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Secoviridae,Comovirinae,Fabavirus,Fabavirus alphaviciae,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Secoviridae|Comovirinae|Fabavirus|Fabavirus alphaviciae
YP_001976147_Tomato_marchitez_virus,Secoviridae,0,0,1,Riboviria,Orthornavirae,Pisuviricota,,Pisoniviricetes,Picornavirales,,Secoviridae,,Torradovirus,Torradovirus marchitezum,,Picorna-Calici,Riboviria|Orthornavirae|Pisuviricota||Pisoniviricetes|Picornavirales||Secoviridae||Torradovirus|Torradovirus marchitezum
